0:0:0:0:0:0:0:1 - - [03/Dec/2015:13:07:26 -0500] "GET /SilkRoad/ HTTP/1.1" 200 2582
0:0:0:0:0:0:0:1 - - [03/Dec/2015:13:16:36 -0500] "GET /SilkRoad/CustomerSearch.jsp HTTP/1.1" 200 6333
0:0:0:0:0:0:0:1 - - [03/Dec/2015:13:16:52 -0500] "POST /SilkRoad/login.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [03/Dec/2015:13:16:52 -0500] "GET /SilkRoad/CustomerSearch.jsp HTTP/1.1" 200 6333
0:0:0:0:0:0:0:1 - - [03/Dec/2015:13:16:54 -0500] "GET /SilkRoad/CustomerAuctions.jsp HTTP/1.1" 200 6078
0:0:0:0:0:0:0:1 - - [03/Dec/2015:13:17:08 -0500] "GET /SilkRoad/CustomerAuctions.jsp HTTP/1.1" 200 8602
0:0:0:0:0:0:0:1 - - [03/Dec/2015:13:17:08 -0500] "GET /SilkRoad/css/responsive.bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Dec/2015:13:17:08 -0500] "GET /SilkRoad/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Dec/2015:13:17:08 -0500] "GET /SilkRoad/css/stylesheet.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Dec/2015:13:17:08 -0500] "GET /SilkRoad/js/jquery-1.11.3.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Dec/2015:13:17:08 -0500] "GET /SilkRoad/js/pattern.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Dec/2015:13:17:08 -0500] "GET /SilkRoad/js/jquery.validate.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Dec/2015:13:17:08 -0500] "GET /SilkRoad/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Dec/2015:13:17:08 -0500] "GET /SilkRoad/js/script.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Dec/2015:13:17:08 -0500] "GET /SilkRoad/js/auctionTableScript.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Dec/2015:13:17:08 -0500] "GET /SilkRoad/images/auctionBg.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Dec/2015:13:17:09 -0500] "GET /SilkRoad/getItems.jsp?usage=user|all|type&type= HTTP/1.1" 200 12673
0:0:0:0:0:0:0:1 - - [03/Dec/2015:13:22:29 -0500] "GET /SilkRoad/CustomerAuctions.jsp HTTP/1.1" 200 5422
0:0:0:0:0:0:0:1 - - [03/Dec/2015:13:22:30 -0500] "GET /SilkRoad/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Dec/2015:13:22:30 -0500] "GET /SilkRoad/css/responsive.bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Dec/2015:13:22:30 -0500] "GET /SilkRoad/css/stylesheet.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Dec/2015:13:22:30 -0500] "GET /SilkRoad/js/pattern.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Dec/2015:13:22:30 -0500] "GET /SilkRoad/js/jquery-1.11.3.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Dec/2015:13:22:30 -0500] "GET /SilkRoad/js/script.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Dec/2015:13:22:30 -0500] "GET /SilkRoad/js/jquery.validate.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Dec/2015:13:22:30 -0500] "GET /SilkRoad/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Dec/2015:13:22:30 -0500] "GET /SilkRoad/js/auctionTableScript.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Dec/2015:13:22:30 -0500] "GET /SilkRoad/images/auctionBg.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Dec/2015:13:27:43 -0500] "GET /SilkRoad/CustomerSearch.jsp HTTP/1.1" 200 6386
0:0:0:0:0:0:0:1 - - [03/Dec/2015:13:27:43 -0500] "GET /SilkRoad/js/auctionTableScript.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Dec/2015:13:28:36 -0500] "GET /SilkRoad/CustomerSearch.jsp HTTP/1.1" 200 8887
0:0:0:0:0:0:0:1 - - [03/Dec/2015:13:28:36 -0500] "GET /SilkRoad/css/stylesheet.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Dec/2015:13:28:36 -0500] "GET /SilkRoad/css/responsive.bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Dec/2015:13:28:36 -0500] "GET /SilkRoad/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Dec/2015:13:28:36 -0500] "GET /SilkRoad/js/jquery.validate.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Dec/2015:13:28:36 -0500] "GET /SilkRoad/js/jquery-1.11.3.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Dec/2015:13:28:36 -0500] "GET /SilkRoad/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Dec/2015:13:28:36 -0500] "GET /SilkRoad/js/script.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Dec/2015:13:28:36 -0500] "GET /SilkRoad/js/auctionTableScript.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Dec/2015:13:28:36 -0500] "GET /SilkRoad/js/pattern.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Dec/2015:13:28:36 -0500] "GET /SilkRoad/images/auctionBg.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Dec/2015:13:28:36 -0500] "GET /SilkRoad/getItems.jsp?usage=all|type&type= HTTP/1.1" 200 12673
0:0:0:0:0:0:0:1 - - [03/Dec/2015:13:31:05 -0500] "GET /SilkRoad/CustomerSearch.jsp HTTP/1.1" 200 8887
0:0:0:0:0:0:0:1 - - [03/Dec/2015:13:31:05 -0500] "GET /SilkRoad/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Dec/2015:13:31:05 -0500] "GET /SilkRoad/css/responsive.bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Dec/2015:13:31:05 -0500] "GET /SilkRoad/css/stylesheet.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Dec/2015:13:31:05 -0500] "GET /SilkRoad/js/jquery-1.11.3.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Dec/2015:13:31:05 -0500] "GET /SilkRoad/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Dec/2015:13:31:05 -0500] "GET /SilkRoad/js/jquery.validate.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Dec/2015:13:31:05 -0500] "GET /SilkRoad/js/pattern.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Dec/2015:13:31:05 -0500] "GET /SilkRoad/js/auctionTableScript.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Dec/2015:13:31:05 -0500] "GET /SilkRoad/js/script.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Dec/2015:13:31:06 -0500] "GET /SilkRoad/images/auctionBg.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Dec/2015:13:31:06 -0500] "GET /SilkRoad/getItems.jsp?usage=all|type&type= HTTP/1.1" 200 12673
0:0:0:0:0:0:0:1 - - [03/Dec/2015:13:31:22 -0500] "POST /SilkRoad/login.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [03/Dec/2015:13:31:22 -0500] "GET /SilkRoad/CustomerSearch.jsp HTTP/1.1" 200 8554
0:0:0:0:0:0:0:1 - - [03/Dec/2015:13:31:22 -0500] "GET /SilkRoad/getItems.jsp?usage=all|type&type= HTTP/1.1" 200 12814
0:0:0:0:0:0:0:1 - - [03/Dec/2015:13:31:39 -0500] "GET /SilkRoad/placeBid.jsp?auction=2&bid=45454 HTTP/1.1" 200 4
0:0:0:0:0:0:0:1 - - [03/Dec/2015:13:31:39 -0500] "GET /SilkRoad/CustomerSearch.jsp HTTP/1.1" 200 8554
0:0:0:0:0:0:0:1 - - [03/Dec/2015:13:31:40 -0500] "GET /SilkRoad/css/bootstrap.min.css HTTP/1.1" 200 122540
0:0:0:0:0:0:0:1 - - [03/Dec/2015:13:31:40 -0500] "GET /SilkRoad/css/responsive.bootstrap.min.css HTTP/1.1" 200 3854
0:0:0:0:0:0:0:1 - - [03/Dec/2015:13:31:40 -0500] "GET /SilkRoad/css/stylesheet.css HTTP/1.1" 200 3238
0:0:0:0:0:0:0:1 - - [03/Dec/2015:13:31:40 -0500] "GET /SilkRoad/js/jquery-1.11.3.min.js HTTP/1.1" 200 95957
0:0:0:0:0:0:0:1 - - [03/Dec/2015:13:31:40 -0500] "GET /SilkRoad/js/jquery.validate.js HTTP/1.1" 200 42630
0:0:0:0:0:0:0:1 - - [03/Dec/2015:13:31:40 -0500] "GET /SilkRoad/js/script.js HTTP/1.1" 200 6849
0:0:0:0:0:0:0:1 - - [03/Dec/2015:13:31:40 -0500] "GET /SilkRoad/js/auctionTableScript.js HTTP/1.1" 200 4938
0:0:0:0:0:0:0:1 - - [03/Dec/2015:13:31:40 -0500] "GET /SilkRoad/js/bootstrap.min.js HTTP/1.1" 200 36816
0:0:0:0:0:0:0:1 - - [03/Dec/2015:13:31:40 -0500] "GET /SilkRoad/js/pattern.js HTTP/1.1" 200 579
0:0:0:0:0:0:0:1 - - [03/Dec/2015:13:31:40 -0500] "GET /SilkRoad/images/auctionBg.jpg HTTP/1.1" 200 509473
0:0:0:0:0:0:0:1 - - [03/Dec/2015:13:31:40 -0500] "GET /SilkRoad/getItems.jsp?usage=all|type&type= HTTP/1.1" 200 13259
0:0:0:0:0:0:0:1 - - [03/Dec/2015:13:31:47 -0500] "GET /SilkRoad/CustomerSearch.jsp HTTP/1.1" 200 8554
0:0:0:0:0:0:0:1 - - [03/Dec/2015:13:31:47 -0500] "GET /SilkRoad/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Dec/2015:13:31:47 -0500] "GET /SilkRoad/css/stylesheet.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Dec/2015:13:31:47 -0500] "GET /SilkRoad/js/jquery-1.11.3.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Dec/2015:13:31:47 -0500] "GET /SilkRoad/css/responsive.bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Dec/2015:13:31:47 -0500] "GET /SilkRoad/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Dec/2015:13:31:47 -0500] "GET /SilkRoad/js/jquery.validate.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Dec/2015:13:31:47 -0500] "GET /SilkRoad/js/pattern.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Dec/2015:13:31:47 -0500] "GET /SilkRoad/js/script.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Dec/2015:13:31:47 -0500] "GET /SilkRoad/js/auctionTableScript.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Dec/2015:13:31:47 -0500] "GET /SilkRoad/images/auctionBg.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Dec/2015:13:31:47 -0500] "GET /SilkRoad/getItems.jsp?usage=all|type&type= HTTP/1.1" 200 13259
0:0:0:0:0:0:0:1 - - [03/Dec/2015:13:39:20 -0500] "GET /SilkRoad/CustomerSearch.jsp HTTP/1.1" 200 8887
0:0:0:0:0:0:0:1 - - [03/Dec/2015:13:39:20 -0500] "GET /SilkRoad/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Dec/2015:13:39:20 -0500] "GET /SilkRoad/css/responsive.bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Dec/2015:13:39:20 -0500] "GET /SilkRoad/css/stylesheet.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Dec/2015:13:39:20 -0500] "GET /SilkRoad/js/jquery.validate.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Dec/2015:13:39:20 -0500] "GET /SilkRoad/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Dec/2015:13:39:20 -0500] "GET /SilkRoad/js/pattern.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Dec/2015:13:39:20 -0500] "GET /SilkRoad/js/jquery-1.11.3.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Dec/2015:13:39:20 -0500] "GET /SilkRoad/js/script.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Dec/2015:13:39:20 -0500] "GET /SilkRoad/js/auctionTableScript.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Dec/2015:13:39:20 -0500] "GET /SilkRoad/images/auctionBg.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Dec/2015:13:39:20 -0500] "GET /SilkRoad/getItems.jsp?usage=all|type&type= HTTP/1.1" 200 13259
0:0:0:0:0:0:0:1 - - [03/Dec/2015:13:39:31 -0500] "GET /SilkRoad/placeBid.jsp?auction=3&bid=44 HTTP/1.1" 200 4
0:0:0:0:0:0:0:1 - - [03/Dec/2015:13:39:31 -0500] "GET /SilkRoad/CustomerSearch.jsp HTTP/1.1" 200 8887
0:0:0:0:0:0:0:1 - - [03/Dec/2015:13:39:31 -0500] "GET /SilkRoad/css/bootstrap.min.css HTTP/1.1" 200 122540
0:0:0:0:0:0:0:1 - - [03/Dec/2015:13:39:31 -0500] "GET /SilkRoad/css/responsive.bootstrap.min.css HTTP/1.1" 200 3854
0:0:0:0:0:0:0:1 - - [03/Dec/2015:13:39:31 -0500] "GET /SilkRoad/css/stylesheet.css HTTP/1.1" 200 3238
0:0:0:0:0:0:0:1 - - [03/Dec/2015:13:39:31 -0500] "GET /SilkRoad/js/jquery-1.11.3.min.js HTTP/1.1" 200 95957
0:0:0:0:0:0:0:1 - - [03/Dec/2015:13:39:31 -0500] "GET /SilkRoad/js/pattern.js HTTP/1.1" 200 579
0:0:0:0:0:0:0:1 - - [03/Dec/2015:13:39:31 -0500] "GET /SilkRoad/js/jquery.validate.js HTTP/1.1" 200 42630
0:0:0:0:0:0:0:1 - - [03/Dec/2015:13:39:31 -0500] "GET /SilkRoad/js/bootstrap.min.js HTTP/1.1" 200 36816
0:0:0:0:0:0:0:1 - - [03/Dec/2015:13:39:31 -0500] "GET /SilkRoad/js/script.js HTTP/1.1" 200 6849
0:0:0:0:0:0:0:1 - - [03/Dec/2015:13:39:31 -0500] "GET /SilkRoad/js/auctionTableScript.js HTTP/1.1" 200 4938
0:0:0:0:0:0:0:1 - - [03/Dec/2015:13:39:31 -0500] "GET /SilkRoad/images/auctionBg.jpg HTTP/1.1" 200 509473
0:0:0:0:0:0:0:1 - - [03/Dec/2015:13:39:32 -0500] "GET /SilkRoad/getItems.jsp?usage=all|type&type= HTTP/1.1" 200 13701
0:0:0:0:0:0:0:1 - - [03/Dec/2015:13:39:47 -0500] "POST /SilkRoad/login.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [03/Dec/2015:13:39:48 -0500] "GET /SilkRoad/CustomerSearch.jsp HTTP/1.1" 200 8887
0:0:0:0:0:0:0:1 - - [03/Dec/2015:13:39:48 -0500] "GET /SilkRoad/getItems.jsp?usage=all|type&type= HTTP/1.1" 200 13560
0:0:0:0:0:0:0:1 - - [03/Dec/2015:13:45:53 -0500] "GET /SilkRoad/CustomerAuctions.jsp HTTP/1.1" 200 8602
0:0:0:0:0:0:0:1 - - [03/Dec/2015:13:45:53 -0500] "GET /SilkRoad/js/auctionTableScript.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Dec/2015:13:45:53 -0500] "GET /SilkRoad/getItems.jsp?usage=user|all|type&type= HTTP/1.1" 200 13559
0:0:0:0:0:0:0:1 - - [03/Dec/2015:13:46:17 -0500] "GET /SilkRoad/CustomerAuctions.jsp HTTP/1.1" 200 8268
0:0:0:0:0:0:0:1 - - [03/Dec/2015:13:46:17 -0500] "GET /SilkRoad/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Dec/2015:13:46:17 -0500] "GET /SilkRoad/css/responsive.bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Dec/2015:13:46:17 -0500] "GET /SilkRoad/css/stylesheet.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Dec/2015:13:46:17 -0500] "GET /SilkRoad/js/jquery-1.11.3.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Dec/2015:13:46:17 -0500] "GET /SilkRoad/js/script.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Dec/2015:13:46:17 -0500] "GET /SilkRoad/js/jquery.validate.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Dec/2015:13:46:17 -0500] "GET /SilkRoad/js/pattern.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Dec/2015:13:46:17 -0500] "GET /SilkRoad/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Dec/2015:13:46:17 -0500] "GET /SilkRoad/js/auctionTableScript.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Dec/2015:13:46:18 -0500] "GET /SilkRoad/images/auctionBg.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Dec/2015:13:46:18 -0500] "GET /SilkRoad/getItems.jsp?usage=user|all|type&type= HTTP/1.1" 200 8218
0:0:0:0:0:0:0:1 - - [03/Dec/2015:13:46:22 -0500] "GET /SilkRoad/CustomerSearch.jsp HTTP/1.1" 200 8554
0:0:0:0:0:0:0:1 - - [03/Dec/2015:13:46:23 -0500] "GET /SilkRoad/getItems.jsp?usage=all|type&type= HTTP/1.1" 200 10305
0:0:0:0:0:0:0:1 - - [03/Dec/2015:13:46:24 -0500] "GET /SilkRoad/CustomerAuctions.jsp HTTP/1.1" 200 8268
0:0:0:0:0:0:0:1 - - [03/Dec/2015:13:46:24 -0500] "GET /SilkRoad/getItems.jsp?usage=user|all|type&type= HTTP/1.1" 200 8218
0:0:0:0:0:0:0:1 - - [03/Dec/2015:13:47:24 -0500] "GET /SilkRoad/PostAuctionPage.jsp HTTP/1.1" 200 8272
0:0:0:0:0:0:0:1 - - [03/Dec/2015:13:47:26 -0500] "GET /SilkRoad/CustomerAuctions.jsp HTTP/1.1" 200 8268
0:0:0:0:0:0:0:1 - - [03/Dec/2015:13:47:26 -0500] "GET /SilkRoad/getItems.jsp?usage=user|all|type&type= HTTP/1.1" 200 8218
0:0:0:0:0:0:0:1 - - [03/Dec/2015:13:47:39 -0500] "GET /SilkRoad/CustomerSearch.jsp HTTP/1.1" 200 8554
0:0:0:0:0:0:0:1 - - [03/Dec/2015:13:47:40 -0500] "GET /SilkRoad/getItems.jsp?usage=all|type&type= HTTP/1.1" 200 10305
0:0:0:0:0:0:0:1 - - [03/Dec/2015:15:05:06 -0500] "GET /SilkRoad/CustomerSearch.jsp HTTP/1.1" 200 59
0:0:0:0:0:0:0:1 - - [03/Dec/2015:15:05:19 -0500] "POST /SilkRoad/login.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [03/Dec/2015:15:05:19 -0500] "GET /SilkRoad/CustomerSearch.jsp HTTP/1.1" 200 8554
